Site,SiteTreatment,Treatment,Species,TAG,IndTag,SpruceDensity,AspenDensity,BirchDensity,WillowDensity,TotalDensity,Decid:conif,Height2013,Height2014,AnnHGr2014,Height2015,FinalHeightGr,AnnHGr,PosFinalHeightGr,PropHGr,PropHGr20142015,Basal2013,Basal2014,Basal2015,FinalBasalGr,PropBasalGr,DBH2013,DBH2014,DBH2015,CrownDepth2013,CrownDepth2014,CrownDepth2015,CrownWidth2013,CrownWidth2014,CrownWidth2015,CrownPerp2013,CrownPerp2014,CrownPerp2015,CrownWmean2014,CrownWmean2015,PropCrownWidthChange,PropCrownDepthChange,CrownRatio2014,CrownRatio2015,ChangeInCrownRatio,Winter2014Herb,Health2013,Health2014,Health2015,PastHerbivory2013,Alive2013,Alive2014,Alive2015,LeafLength2013,LeafLength2014,LeafLength2015,PropLeafChange,Winter2015Herb,LeafLengthAdjusted2015,AdjPropLeafChange,Height2017,Basal2017,DBH2017,CrownDepth2017,CrownWidth2017,CrownPerp2017,CrownWMean2017,Health,Alive2017,Notes,Browsed2017,FinalPropHeightChange,FinalPropBasalChange,FinalPropCrownD,FinalPropCrownW
BF76,BF76E,Exclosure,spruce,BS9,BF76EBS9,2.95,10.5,2.3,1.05,16.8,4.338983051,44,49,5,56,12,6,59.1,27.27272727,14.28571429,6,11,8,2,33.33333333,na,na,na,na,41,48,na,39,40,na,30,34,34.5,37,7.246376812,17.07317073,1.188405797,1.297297297,0.1088915,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,66,10.4,na,23,46,28,37,4,1,,0,33.33333333,42.30769231,-78.26086957,6.756756757
BF79,BF79E,Exclosure,spruce,BS1,BF79EBS1,2.2,17.2,18.15,3.95,41.5,16.06818182,10,18,8,22,12,6,59.1,120,22.22222222,3,3,3,0,0,na,na,na,na,12,15,na,7,8,na,3,6,5,7,40,25,2.4,2.142857143,-0.257142857,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,24,4.6,na,28,15,12,13.5,4,1,,0,58.33333333,34.7826087,57.14285714,62.96296296
BF79,BF79E,Exclosure,spruce,BS10,BF79EBS10,2.2,17.2,18.15,3.95,41.5,16.06818182,16,16,0,21,5,2.5,52.1,31.25,31.25,2,3,3,1,50,na,na,na,na,13,17,na,7,10,na,6,6,6.5,8,23.07692308,30.76923077,2,2.125,0.125,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,30,4.1,na,18,14,10,12,4,1,,0,46.66666667,51.2195122,27.77777778,45.83333333
BF79,BF79E,Exclosure,spruce,BS11,BF79EBS11,2.2,17.2,18.15,3.95,41.5,16.06818182,32,36,4,45,13,6.5,60.1,40.625,25,4,5,5,1,25,na,na,na,na,33,38,na,18,22,na,12,12,15,17,13.33333333,15.15151515,2.2,2.235294118,0.035294118,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,68,7.2,na,56,30,27,28.5,4,1,,0,52.94117647,44.44444444,41.07142857,47.36842105
BF79,BF79E,Exclosure,spruce,BS12,BF79EBS12,2.2,17.2,18.15,3.95,41.5,16.06818182,23,28,5,35,12,6,59.1,52.17391304,25,3,5,5,2,66.66666667,na,na,na,na,26,33,na,14,19,na,13,13,13.5,16,18.51851852,26.92307692,1.925925926,2.0625,0.136574074,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,60,6.9,na,53,25,21,23,4,1,,0,61.66666667,56.52173913,50.94339623,41.30434783
BF79,BF79E,Exclosure,spruce,BS13,BF79EBS13,2.2,17.2,18.15,3.95,41.5,16.06818182,48,60,12,68,20,10,67.1,41.66666667,13.33333333,5,9,8,3,60,na,na,na,na,48,57,na,34,37,na,27,28,30.5,32.5,6.557377049,18.75,1.573770492,1.753846154,0.180075662,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,87,10.6,na,70,47,39,43,4,1,,0,44.82758621,52.83018868,31.42857143,29.06976744
BF79,BF79E,Exclosure,spruce,BS14,BF79EBS14,2.2,17.2,18.15,3.95,41.5,16.06818182,16,23,7,25,9,4.5,56.1,56.25,8.695652174,3,4,4,1,33.33333333,na,na,na,na,20,19,na,13,14,na,8,7,10.5,10.5,0,-5,1.904761905,1.80952381,-0.095238095,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,43,5.3,na,34,21,20,20.5,4,1,,0,62.79069767,43.39622642,41.17647059,48.7804878
BF79,BF79E,Exclosure,spruce,BS15,BF79EBS15,2.2,17.2,18.15,3.95,41.5,16.06818182,21,24,3,25,4,2,51.1,19.04761905,4.166666667,3,5,4,1,33.33333333,na,na,na,na,20,19,na,12,15,na,10,12,11,13.5,22.72727273,-5,1.818181818,1.407407407,-0.410774411,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,39,6.3,na,27,25,14,19.5,4,1,,0,46.15384615,52.38095238,25.92592593,43.58974359
BF79,BF79E,Exclosure,spruce,BS16,BF79EBS16,2.2,17.2,18.15,3.95,41.5,16.06818182,23,31,8,31,8,4,55.1,34.7826087,0,2,5,4,2,100,na,na,na,na,25,27,na,16,20,na,12,13,14,16.5,17.85714286,8,1.785714286,1.636363636,-0.14935065,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,46,5,na,36,26,14,20,4,1,,0,50,60,30.55555556,30
BF79,BF79E,Exclosure,spruce,BS17,BF79EBS17,2.2,17.2,18.15,3.95,41.5,16.06818182,31,34,3,39,8,4,55.1,25.80645161,14.70588235,3,6,6,3,100,na,na,na,na,30,30,na,17,18,na,14,15,15.5,16.5,6.451612903,0,1.935483871,1.818181818,-0.117302053,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,60,7.2,na,50,27,12,19.5,4,1,,0,48.33333333,58.33333333,40,20.51282051
BF79,BF79E,Exclosure,spruce,BS18,BF79EBS18,2.2,17.2,18.15,3.95,41.5,16.06818182,13,20,7,21,8,4,55.1,61.53846154,5,1,4,3,2,200,na,na,na,na,16,15,na,8,8,na,5,3,6.5,5.5,-15.38461538,-6.25,2.461538462,2.727272727,0.265734265,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,39,3.4,na,30,11,7,9,4,1,,0,66.66666667,70.58823529,46.66666667,27.77777778
BF79,BF79E,Exclosure,spruce,BS19,BF79EBS19,2.2,17.2,18.15,3.95,41.5,16.06818182,41,52,11,59,18,9,65.1,43.90243902,13.46153846,4,9,8,4,100,na,na,na,na,41,46,na,33,37,na,24,23,28.5,30,5.263157895,12.19512195,1.438596491,1.533333333,0.094736842,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,89,9.5,na,79,16,20,18,4,1,,0,53.93258427,57.89473684,48.10126582,-58.33333333
BF79,BF79E,Exclosure,spruce,BS2,BF79EBS2,2.2,17.2,18.15,3.95,41.5,16.06818182,13,14,1,20,7,3.5,54.1,53.84615385,42.85714286,2,2,3,1,50,na,na,na,na,12,15,na,5,10,na,4,8,4.5,9,100,25,2.666666667,1.666666667,-1,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,27,6.3,na,21,16,12,14,4,1,,0,51.85185185,68.25396825,42.85714286,67.85714286
BF79,BF79E,Exclosure,spruce,BS20,BF79EBS20,2.2,17.2,18.15,3.95,41.5,16.06818182,28,30,2,33,5,2.5,52.1,17.85714286,10,3,5,6,3,100,na,na,na,na,24,27,na,25,20,na,18,14,21.5,17,-20.93023256,12.5,1.11627907,1.588235294,0.471956224,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,46,6,na,41,26,13,19.5,4,1,,0,39.13043478,50,41.46341463,-10.25641026
BF79,BF79E,Exclosure,spruce,BS3,BF79EBS3,2.2,17.2,18.15,3.95,41.5,16.06818182,11,16,5,19,8,4,55.1,72.72727273,18.75,1,3,3,2,200,na,na,na,na,12,14,na,8,8,na,3,6,5.5,7,27.27272727,16.66666667,2.181818182,2,-0.181818182,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,28,4.8,na,22,15,8,11.5,4,1,,0,60.71428571,79.16666667,45.45454545,52.17391304
BF79,BF79E,Exclosure,spruce,BS4,BF79EBS4,2.2,17.2,18.15,3.95,41.5,16.06818182,9,11,2,11,2,1,49.1,22.22222222,0,1,2,2,1,100,na,na,na,na,8,6,na,4,7,na,2,4,3,5.5,83.33333333,-25,2.666666667,1.090909091,-1.575757576,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,20,2.2,na,13,11,8,9.5,3,1,,0,55,54.54545455,38.46153846,68.42105263
BF79,BF79E,Exclosure,spruce,BS5,BF79EBS5,2.2,17.2,18.15,3.95,41.5,16.06818182,34,45,11,51,17,8.5,64.1,50,13.33333333,4,5,7,3,75,na,na,na,na,36,45,na,21,23,na,14,17,17.5,20,14.28571429,25,2.057142857,2.25,0.192857143,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,73,7.6,na,66,31,15,23,4,1,,0,53.42465753,47.36842105,45.45454545,23.91304348
BF79,BF79E,Exclosure,spruce,BS6,BF79EBS6,2.2,17.2,18.15,3.95,41.5,16.06818182,52,65,13,78,26,13,73.1,50,20,6,9,11,5,83.33333333,na,na,na,na,61,70,na,31,37,na,23,34,27,35.5,31.48148148,14.75409836,2.259259259,1.971830986,-0.287428273,0,na,3,0,0,1,1,1,na,na,na,na,0,na,na,118,15,na,105,34,33,33.5,4,1,,0,55.93220339,60,41.9047619,19.40298507
BF79,BF79E,Exclosure,spruce,BS7,BF79EBS7,2.2,17.2,18.15,3.95,41.5,16.06818182,23,30,7,23,0,0.001,47.1,0,-23.33333333,3,4,4,1,33.33333333,na,na,na,na,25,19,na,10,13,na,9,10,9.5,11.5,21.05263158,-24,2.631578947,1.652173913,-0.979405034,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,55,5.9,na,41,21,11,16,4,1,,0,58.18181818,49.15254237,39.02439024,40.625
BF79,BF79E,Exclosure,spruce,BS8,BF79EBS8,2.2,17.2,18.15,3.95,41.5,16.06818182,20,25,5,25,5,2.5,52.1,25,0,2,8,5,3,150,na,na,na,na,21,18,na,12,12,na,9,10,10.5,11,4.761904762,-14.28571429,2,1.636363636,-0.363636364,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,37,4.4,na,25,20,9,14.5,4,1,,0,45.94594595,54.54545455,16,27.5862069
BF79,BF79E,Exclosure,spruce,BS9,BF79EBS9,2.2,17.2,18.15,3.95,41.5,16.06818182,23,31,8,33,10,5,57.1,43.47826087,6.451612903,3,4,5,2,66.66666667,na,na,na,na,23,26,na,16,17,na,9,12,12.5,14.5,16,13.04347826,1.84,1.793103448,-0.046896552,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,24,4.7,na,35,20,13,16.5,4,1,,0,4.166666667,36.17021277,34.28571429,24.24242424
BF82,BF82E,Exclosure,spruce,BS18,BF82EBS18,8.65,13.05,14.95,14.4,51.05,3.23699422,22,28,6,35,13,6.5,60.1,59.09090909,25,3,5,5,2,66.66666667,na,na,na,na,26,32,na,13,17,na,9,15,11,16,45.45454545,23.07692308,2.363636364,2,-0.363636364,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,na,na,na,na,na,na,na,na,0,,0,na,na,na,na
BF82,BF82E,Exclosure,spruce,BS1,BF82EBS1,8.65,13.05,14.95,14.4,51.05,3.23699422,20,23,3,28,8,4,55.1,40,21.73913043,2,4,4,2,100,na,na,na,na,18,21,na,7,12,na,6,9,6.5,10.5,61.53846154,16.66666667,2.769230769,2,-0.769230769,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,35,4.6,na,28,19,9,14,3,1,,0,42.85714286,56.52173913,35.71428571,53.57142857
BF82,BF82E,Exclosure,spruce,BS10,BF82EBS10,8.65,13.05,14.95,14.4,51.05,3.23699422,32,36,4,43,11,5.5,58.1,34.375,19.44444444,4,6,7,3,75,na,na,na,na,32,36,na,18,24,na,16,15,17,19.5,14.70588235,12.5,1.882352941,1.846153846,-0.036199095,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,49,8.6,na,41,30,16,23,3,1,,0,34.69387755,53.48837209,21.95121951,26.08695652
BF82,BF82E,Exclosure,spruce,BS11,BF82EBS11,8.65,13.05,14.95,14.4,51.05,3.23699422,23,31,8,37,14,7,61.1,60.86956522,19.35483871,5,4,6,1,20,na,na,na,na,26,33,na,14,20,na,12,16,13,18,38.46153846,26.92307692,2,1.833333333,-0.166666667,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,40,7,na,36,29,20,24.5,3,1,,0,42.5,28.57142857,27.77777778,46.93877551
BF82,BF82E,Exclosure,spruce,BS12,BF82EBS12,8.65,13.05,14.95,14.4,51.05,3.23699422,33,41,8,48,15,7.5,62.1,45.45454545,17.07317073,4,4,6,2,50,na,na,na,na,34,43,na,19,28,na,17,23,18,25.5,41.66666667,26.47058824,1.888888889,1.68627451,-0.202614379,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,58,7.5,na,52,25,18,21.5,4,1,,0,43.10344828,46.66666667,34.61538462,16.27906977
BF82,BF82E,Exclosure,spruce,BS14,BF82EBS14,8.65,13.05,14.95,14.4,51.05,3.23699422,26,35,9,46,20,10,67.1,76.92307692,31.42857143,4,4,14,10,250,na,na,na,na,28,40,na,25,28,na,14,25,19.5,26.5,35.8974359,42.85714286,1.435897436,1.509433962,0.073536526,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,44,8.6,na,40,23,8,15.5,4,1,,0,40.90909091,53.48837209,30,-25.80645161
BF82,BF82E,Exclosure,spruce,BS15,BF82EBS15,8.65,13.05,14.95,14.4,51.05,3.23699422,16,18,2,23,7,3.5,54.1,43.75,27.77777778,5,3,4,-1,-20,na,na,na,na,13,20,na,12,14,na,8,12,10,13,30,53.84615385,1.3,1.538461538,0.238461538,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,34,5.1,na,21,25,13,19,4,1,,0,52.94117647,1.960784314,38.0952381,47.36842105
BF82,BF82E,Exclosure,spruce,BS16,BF82EBS16,8.65,13.05,14.95,14.4,51.05,3.23699422,12,16,4,18,6,3,53.1,50,12.5,3,3,3,0,0,na,na,na,na,12,14,na,7,11,na,5,9,6,10,66.66666667,16.66666667,2,1.4,-0.6,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,29,4.2,na,26,15,11,13,4,1,,0,58.62068966,28.57142857,53.84615385,53.84615385
BF82,BF82E,Exclosure,spruce,BS17,BF82EBS17,8.65,13.05,14.95,14.4,51.05,3.23699422,17,18,1,23,6,3,53.1,35.29411765,27.77777778,5,3,4,-1,-20,na,na,na,na,16,19,na,11,14,na,8,13,9.5,13.5,42.10526316,18.75,1.684210526,1.407407407,-0.276803119,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,42,5,na,38,19,16,17.5,4,1,,0,59.52380952,0,57.89473684,45.71428571
BF82,BF82E,Exclosure,spruce,BS19,BF82EBS19,8.65,13.05,14.95,14.4,51.05,3.23699422,45,63,18,67,22,11,69.1,48.88888889,6.349206349,8,8,12,4,50,na,na,na,na,47,63,na,29,33,na,17,27,23,30,30.43478261,34.04255319,2.043478261,2.1,0.056521739,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,74,15.2,na,7,37,46,41.5,4,1,,0,39.18918919,47.36842105,-571.4285714,44.57831325
BF82,BF82E,Exclosure,spruce,BS2,BF82EBS2,8.65,13.05,14.95,14.4,51.05,3.23699422,34,26,-8,34,0,0.001,47.1,0,30.76923077,4,4,6,2,50,na,na,na,na,23,31,na,21,24,na,15,18,18,21,16.66666667,34.7826087,1.277777778,1.476190476,0.198412698,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,57,8.2,na,49,40,14,27,4,1,,0,40.35087719,51.2195122,53.06122449,33.33333333
BF82,BF82E,Exclosure,spruce,BS20,BF82EBS20,8.65,13.05,14.95,14.4,51.05,3.23699422,22,27,5,31,9,4.5,56.1,40.90909091,14.81481481,4,4,6,2,50,na,na,na,na,23,24,na,15,19,na,10,14,12.5,16.5,32,4.347826087,1.84,1.454545455,-0.385454545,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,39,7.7,na,36,29,20,24.5,4,1,,0,43.58974359,48.05194805,36.11111111,48.97959184
BF82,BF82E,Exclosure,spruce,BS3,BF82EBS3,8.65,13.05,14.95,14.4,51.05,3.23699422,30,38,8,45,15,7.5,62.1,50,18.42105263,5,5,5,0,0,na,na,na,na,35,40,na,19,18,na,11,14,15,16,6.666666667,14.28571429,2.333333333,2.5,0.166666667,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,49,7.5,na,41,25,12,18.5,3,1,,0,38.7755102,33.33333333,14.63414634,18.91891892
BF82,BF82E,Exclosure,spruce,BS4,BF82EBS4,8.65,13.05,14.95,14.4,51.05,3.23699422,15,18,3,22,7,3.5,54.1,46.66666667,22.22222222,2,4,3,1,50,na,na,na,na,14,16,na,8,9,na,6,8,7,8.5,21.42857143,14.28571429,2,1.882352941,-0.117647059,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,78,7.1,na,51,19,10,14.5,4,1,,0,80.76923077,71.83098592,72.54901961,51.72413793
BF82,BF82E,Exclosure,spruce,BS5,BF82EBS5,8.65,13.05,14.95,14.4,51.05,3.23699422,18,20,2,24,6,3,53.1,33.33333333,20,3,3,3,0,0,na,na,na,na,18,20,na,10,13,na,7,10,8.5,11.5,35.29411765,11.11111111,2.117647059,1.739130435,-0.378516624,0,na,0,1,0,1,1,1,na,na,na,na,0,na,na,27,5.4,na,17,14,7,10.5,3,1,,0,33.33333333,44.44444444,-5.882352941,19.04761905
BF82,BF82E,Exclosure,spruce,BS6,BF82EBS6,8.65,13.05,14.95,14.4,51.05,3.23699422,30,35,5,41,11,5.5,58.1,36.66666667,17.14285714,4,4,6,2,50,na,na,na,na,29,33,na,18,18,na,12,15,15,16.5,10,13.79310345,1.933333333,2,0.066666667,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,55,6.1,na,48,25,10,17.5,4,1,,0,45.45454545,34.42622951,39.58333333,14.28571429
BF82,BF82E,Exclosure,spruce,BS7,BF82EBS7,8.65,13.05,14.95,14.4,51.05,3.23699422,18,23,5,27,9,4.5,56.1,50,17.39130435,3,4,5,2,66.66666667,na,na,na,na,20,24,na,13,17,na,8,11,10.5,14,33.33333333,20,1.904761905,1.714285714,-0.190476191,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,37,4.8,na,34,21,8,14.5,3,1,,0,51.35135135,37.5,41.17647059,27.5862069
BF82,BF82E,Exclosure,spruce,BS9,BF82EBS9,8.65,13.05,14.95,14.4,51.05,3.23699422,29,38,9,52,23,11.5,70.1,79.31034483,36.84210526,5,6,8,3,60,na,na,na,na,33,47,na,25,32,na,20,27,22.5,29.5,31.11111111,42.42424242,1.466666667,1.593220339,0.126553672,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,76,10.1,na,70,47,22,34.5,4,1,,0,61.84210526,50.4950495,52.85714286,34.7826087
BF82,BF82E,Exclosure,spruce,BS13,BF82EBS13,8.65,13.05,14.95,14.4,51.05,3.23699422,25,36,11,43,18,9,65.1,72,19.44444444,5,5,7,2,40,na,na,na,na,30,33,na,18,29,na,7,23,12.5,26,108,10,2.4,1.269230769,-1.130769231,0,na,0,0,1,1,1,1,na,na,na,na,0,na,na,40,7.5,na,34,34,23,28.5,4,1,,0,37.5,33.33333333,11.76470588,56.14035088
BF82,BF82E,Exclosure,spruce,BS8,BF82EBS8,8.65,13.05,14.95,14.4,51.05,3.23699422,42,52,10,64,22,11,69.1,52.38095238,23.07692308,5,8,9,4,80,na,na,na,na,43,53,na,39,46,na,26,30,32.5,38,16.92307692,23.25581395,1.323076923,1.394736842,0.071659919,0,na,0,0,1,1,1,1,na,na,na,na,0,na,na,65,11.9,na,54,52,12,32,3,1,,0,35.38461538,57.98319328,20.37037037,-1.5625
BF84,BF84E,Exclosure,spruce,BS1,BF84EBS1,7,1.9,0.85,1.1,10.85,0.392857143,25,26,1,27,2,1,49.1,8,3.846153846,4,4,5,1,25,na,na,na,na,21,22,na,12,14,na,7,9,9.5,11.5,21.05263158,4.761904762,2.210526316,1.913043478,-0.297482838,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,31,6,na,23,13,9,11,4,1,,0,19.35483871,33.33333333,8.695652174,13.63636364
BF84,BF84E,Exclosure,spruce,BS10,BF84EBS10,7,1.9,0.85,1.1,10.85,0.392857143,40,37,-3,42,2,1,49.1,5,13.51351351,6,7,9,3,50,na,na,na,na,33,36,na,20,20,na,14,16,17,18,5.882352941,9.090909091,1.941176471,2,0.058823529,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,49,7.5,na,42,32,26,29,4,1,,0,18.36734694,20,21.42857143,41.37931034
BF84,BF84E,Exclosure,spruce,BS11,BF84EBS11,7,1.9,0.85,1.1,10.85,0.392857143,30,32,2,31,1,0.5,48.1,3.333333333,-3.125,4,5,5,1,25,na,na,na,na,23,24,na,15,15,na,11,10,13,12.5,-3.846153846,4.347826087,1.769230769,1.92,0.150769231,0,na,0,2,0,1,1,1,na,na,na,na,0,na,na,33,6.7,na,25,15,7,11,3,1,,0,9.090909091,40.29850746,8,-18.18181818
BF84,BF84E,Exclosure,spruce,BS12,BF84EBS12,7,1.9,0.85,1.1,10.85,0.392857143,29,35,6,34,5,2.5,52.1,17.24137931,-2.857142857,4,5,5,1,25,na,na,na,na,28,26,na,13,15,na,10,12,11.5,13.5,17.39130435,-7.142857143,2.434782609,1.925925926,-0.508856683,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,33,6.2,na,24,14,6,10,3,1,,0,12.12121212,35.48387097,-16.66666667,-15
BF84,BF84E,Exclosure,spruce,BS13,BF84EBS13,7,1.9,0.85,1.1,10.85,0.392857143,53,56,3,57,4,2,51.1,7.547169811,1.785714286,7,7,9,2,28.57142857,na,na,na,na,51,54,na,34,36,na,19,27,26.5,31.5,18.86792453,5.882352941,1.924528302,1.714285714,-0.210242588,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,61,10.4,na,57,47,30,38.5,4,1,,0,13.1147541,32.69230769,10.52631579,31.16883117
BF84,BF84E,Exclosure,spruce,BS14,BF84EBS14,7,1.9,0.85,1.1,10.85,0.392857143,49,52,3,55,6,3,53.1,12.24489796,5.769230769,6,7,8,2,33.33333333,na,na,na,na,42,47,na,31,28,na,18,20,24.5,24,-2.040816327,11.9047619,1.714285714,1.958333333,0.244047619,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,58,11.2,na,43,25,14,19.5,4,1,,0,15.51724138,46.42857143,2.325581395,-25.64102564
BF84,BF84E,Exclosure,spruce,BS15,BF84EBS15,7,1.9,0.85,1.1,10.85,0.392857143,30,31,1,32,2,1,49.1,6.666666667,3.225806452,5,5,6,1,20,na,na,na,na,24,26,na,13,14,na,9,10,11,12,9.090909091,8.333333333,2.181818182,2.166666667,-0.015151515,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,32,8.4,na,29,15,8,11.5,4,1,,0,6.25,40.47619048,17.24137931,4.347826087
BF84,BF84E,Exclosure,spruce,BS16,BF84EBS16,7,1.9,0.85,1.1,10.85,0.392857143,54,58,4,64,10,5,57.1,18.51851852,10.34482759,6,7,9,3,50,na,na,na,na,47,51,na,36,39,na,21,28,28.5,33.5,17.54385965,8.510638298,1.649122807,1.52238806,-0.126734747,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,71,9.5,na,54,39,33,36,4,1,,0,23.94366197,36.84210526,12.96296296,20.83333333
BF84,BF84E,Exclosure,spruce,BS17,BF84EBS17,7,1.9,0.85,1.1,10.85,0.392857143,46,49,3,48,2,1,49.1,4.347826087,-2.040816327,6,7,9,3,50,na,na,na,na,41,45,na,17,20,na,14,20,15.5,20,29.03225806,9.756097561,2.64516129,2.25,-0.39516129,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,53,9.4,na,41,24,14,19,4,1,,0,13.20754717,36.17021277,0,18.42105263
BF84,BF84E,Exclosure,spruce,BS18,BF84EBS18,7,1.9,0.85,1.1,10.85,0.392857143,40,44,4,47,7,3.5,54.1,17.5,6.818181818,5,6,7,2,40,na,na,na,na,37,40,na,22,22,na,16,18,19,20,5.263157895,8.108108108,1.947368421,2,0.052631579,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,54,9.8,na,43,21,12,16.5,4,1,,0,25.92592593,48.97959184,13.95348837,-15.15151515
BF84,BF84E,Exclosure,spruce,BS19,BF84EBS19,7,1.9,0.85,1.1,10.85,0.392857143,23,26,3,29,6,3,53.1,26.08695652,11.53846154,2,3,5,3,150,na,na,na,na,21,24,na,13,16,na,9,14,11,15,36.36363636,14.28571429,1.909090909,1.6,-0.309090909,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,35,5.7,na,28,20,16,18,4,1,,0,34.28571429,64.9122807,25,38.88888889
BF84,BF84E,Exclosure,spruce,BS2,BF84EBS2,7,1.9,0.85,1.1,10.85,0.392857143,26,25,-1,26,0,0.001,47.1,0,4,3,3,3,0,0,na,na,na,na,19,20,na,9,11,na,6,9,7.5,10,33.33333333,5.263157895,2.533333333,2,-0.533333333,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,29,3.6,na,22,14,9,11.5,4,1,,0,10.34482759,16.66666667,13.63636364,34.7826087
BF84,BF84E,Exclosure,spruce,BS20,BF84EBS20,7,1.9,0.85,1.1,10.85,0.392857143,40,46,6,46,6,3,53.1,15,0,5,7,8,3,60,na,na,na,na,38,44,na,23,36,na,18,23,20.5,29.5,43.90243902,15.78947368,1.853658537,1.491525424,-0.362133113,0,na,0,1,0,1,1,1,na,na,na,na,0,na,na,55,10.4,na,45,18,12,15,4,1,,0,27.27272727,51.92307692,15.55555556,-36.66666667
BF84,BF84E,Exclosure,spruce,BS3,BF84EBS3,7,1.9,0.85,1.1,10.85,0.392857143,30,34,4,34,4,2,51.1,13.33333333,0,4,6,7,3,75,na,na,na,na,29,27,na,16,17,na,11,14,13.5,15.5,14.81481481,-6.896551724,2.148148148,1.741935484,-0.406212664,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,45,8,na,37,24,17,20.5,4,1,,0,33.33333333,50,21.62162162,34.14634146
BF84,BF84E,Exclosure,spruce,BS4,BF84EBS4,7,1.9,0.85,1.1,10.85,0.392857143,50,52,2,59,9,4.5,56.1,18,13.46153846,8,10,11,3,37.5,na,na,na,na,48,55,na,27,29,na,16,22,21.5,25.5,18.60465116,14.58333333,2.23255814,2.156862745,-0.075695395,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,68,10.3,na,61,29,21,25,4,1,,0,26.47058824,22.33009709,21.31147541,14
BF84,BF84E,Exclosure,spruce,BS5,BF84EBS5,7,1.9,0.85,1.1,10.85,0.392857143,10,17,7,22,12,6,59.1,120,29.41176471,2,2,3,1,50,na,na,na,na,14,18,na,4,8,na,3,6,3.5,7,100,28.57142857,4,2.571428571,-1.428571429,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,30,5,na,23,14,9,11.5,3,1,,0,66.66666667,60,39.13043478,69.56521739
BF84,BF84E,Exclosure,spruce,BS6,BF84EBS6,7,1.9,0.85,1.1,10.85,0.392857143,18,38,20,40,22,11,69.1,122.2222222,5.263157895,4,8,7,3,75,na,na,na,na,34,34,na,17,17,na,11,15,14,16,14.28571429,0,2.428571429,2.125,-0.303571429,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,44,7.5,na,39,19,17,18,4,1,,0,59.09090909,46.66666667,12.82051282,22.22222222
