burn,site,blk,spp,diam06,ht_new_06,diam08,ht_new_08,diam11,ht_tot_11,har11,diam13,ht13,diam15,ht15,biomass06,biomass08,biomass11,biomass13,biomass15
TC,19,9,WS,1.5,1.7,2.1,1.5,7.4,42.6,0,NA,NA,15.2,101,-0.372468354,-0.029343652,1.302715987,NA,2.021046092
TC,19,10,BS,1.3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.578343937,NA,NA,NA,NA
TC,19,10,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,19,10,TA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,19,10,WS,1.4,0,1.9,NA,5,14.5,0,NA,NA,10.1,36,-0.442825298,-0.131405882,0.589360814,NA,1.431879336
TC,19,11,BS,1.5,1.3,1.8,1,NA,NA,0,NA,NA,NA,NA,-0.421879124,-0.222530836,NA,NA,NA
TC,19,11,LP,1.8,1.3,2.7,2,9.2,36,0,NA,NA,23.2,94,-0.390729778,0.050215061,1.347419163,NA,2.365353178
TC,19,11,WS,1.2,1.4,2.6,1.5,8.1,31.1,0,NA,NA,10.5,51,-0.600023724,0.188453068,1.236001791,NA,1.581931371
TC,19,12,BS,0.9,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.980409973,NA,NA,NA,NA
TC,19,12,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,19,12,WS,1.3,2,1.7,3.5,6.2,12,0,NA,NA,5.8,14,-0.518398475,-0.244830583,0.666900632,NA,0.682361388
TC,19,13,BS,1.3,2.2,3.9,2.4,9.8,66.2,0,NA,NA,14.6,87,-0.578343937,0.622866076,1.641450251,NA,2.019094473
TC,19,13,LP,1.3,2.2,4.8,3.3,11.9,65.5,0,NA,NA,21.4,106,-0.74462787,0.675925745,1.728819588,NA,2.328556564
TC,19,13,WS,1.3,1,3.1,3.8,7.5,44.5,0,NA,NA,12.8,55,-0.518398475,0.367821307,1.328224157,NA,1.725124402
TC,19,14,BS,1.6,2.2,3,1.2,8,52.5,0,NA,NA,13.9,82,-0.351313449,0.336000013,1.417065927,NA,1.965450565
TC,19,14,LP,1.8,2,4.8,4.1,10.6,44.5,0,NA,NA,16.8,92,-0.390729778,0.675925745,1.527163818,NA,2.099035307
TC,19,14,WS,1.5,2.3,3.8,4.5,6.4,30.1,0,NA,NA,11.9,48,-0.372468354,0.575445661,1.070356211,NA,1.635164413
TC,23,1,BS,2.8,0,3.7,2,6,38.2,1,NA,NA,NA,NA,0.260564003,0.565306025,1.09672832,NA,NA
TC,23,1,LP,1.5,0,2.3,1.2,3.6,16.5,1,NA,NA,NA,NA,-0.589005161,-0.124158178,0.28356827,NA,NA
TC,23,1,TA,3.3,1.2,4.2,0.6,5.4,50.5,1,NA,NA,NA,NA,0.020173939,0.311310982,0.661336916,NA,NA
TC,23,1,WS,2.1,2.7,4.2,1.8,11.6,59.9,1,NA,NA,NA,NA,-0.029343652,0.677507891,1.697353298,NA,NA
TC,23,2,BS,1.6,1.7,3.8,2,8.6,46.5,1,NA,NA,NA,NA,-0.351313449,0.594464779,1.433825581,NA,NA
TC,23,2,LP,1.4,2.1,4,4,12,45.5,1,NA,NA,NA,NA,-0.66403517,0.477650362,1.6382692,NA,NA
TC,23,2,TA,2.1,4.1,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.525474138,NA,NA,NA,NA
TC,23,2,WS,1.7,1.7,4.5,3,9.3,41.2,1,NA,NA,NA,NA,-0.244830583,0.747864836,1.430232257,NA,NA
TC,23,3,BS,1.4,1.3,2.4,2.3,5,31.5,1,NA,NA,NA,NA,-0.497315135,0.092017426,0.89321447,NA,NA
TC,23,3,LP,2.1,2.6,3.8,2,6.8,31.9,1,NA,NA,NA,NA,-0.223090331,0.421868711,1.051856374,NA,NA
TC,23,3,TA,3.4,1,4.3,0.6,5.5,42,1,NA,NA,NA,NA,0.056213205,0.339717605,0.621175858,NA,NA
TC,23,3,WS,1.3,1.6,2.3,2.5,3.8,13.6,1,NA,NA,NA,NA,-0.518398475,0.063426749,0.359928754,NA,NA
TC,23,4,BS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,23,4,LP,1.7,1.9,4.9,2.3,12.9,61.8,1,NA,NA,NA,NA,-0.452889769,0.698349298,1.780246585,NA,NA
TC,23,4,TA,2.8,2.6,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.178176934,NA,NA,NA,NA
TC,23,4,WS,1.7,1.8,3.9,7,7.7,38,1,NA,NA,NA,NA,-0.244830583,0.601934714,1.282111551,NA,NA
TC,23,5,BS,1,1.3,2.9,0.5,4,16.4,1,NA,NA,NA,NA,-0.86521,0.298932447,0.499506663,NA,NA
TC,23,5,LP,2,3,4.3,3,14,68.2,1,NA,NA,NA,NA,-0.276149819,0.556299356,1.873769335,NA,NA
TC,23,5,TA,3.5,1.6,4.8,0.7,17.2,145,1,NA,NA,NA,NA,0.091207706,0.472513517,2.081707336,NA,NA
TC,23,5,WS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,23,6,BS,1.3,1.5,5.2,3,8.5,57.2,1,NA,NA,NA,NA,-0.578343937,0.937414338,1.489589142,NA,NA
TC,23,6,LP,2.2,3.6,4.9,3.5,13.6,54.1,1,NA,NA,NA,NA,-0.172499638,0.698349298,1.789403527,NA,NA
TC,23,6,TA,2.3,2,3.2,0,7.1,77.1,1,NA,NA,NA,NA,-0.415650665,-0.016974399,1.051117855,NA,NA
TC,23,6,WS,2,2.5,5.1,5,12.6,64.5,1,NA,NA,NA,NA,-0.079098457,0.875502606,1.770267668,NA,NA
TC,23,7,BS,1.5,1.2,2.1,0,4.4,26.6,1,NA,NA,NA,NA,-0.421879124,-0.053984259,0.737669074,NA,NA
TC,23,7,LP,1.5,1.7,2.7,2.2,6.9,34.5,1,NA,NA,NA,NA,-0.589005161,0.050215061,1.087725859,NA,NA
TC,23,7,TA,5,3.7,5.7,3.6,11.2,83.2,1,NA,NA,NA,NA,0.52179488,0.679975571,1.504340463,NA,NA
TC,23,7,WS,1.7,3.4,3.1,4,8.8,42.2,1,NA,NA,NA,NA,-0.244830583,0.367821307,1.405278921,NA,NA
TC,23,8,BS,1.2,2.3,4.6,3,11.4,62.8,0,14.6,81,18.5,113,-0.665861711,0.803362372,1.738449678,1.998164381,2.267932918
TC,23,8,LP,1.7,2.6,5.3,2.5,21,101.4,0,34.5,168,62.9,255,-0.452889769,0.783687477,2.302855334,2.809306593,3.351887675
TC,23,8,TA,2.6,0.8,1.3,0,6.6,47.1,0,7,62,8.9,82,-0.267641986,-1.104427106,0.828688692,0.96980849,1.283227969
TC,23,8,WS,1.5,2,4.4,4,12,54.8,0,NA,NA,16.9,73,-0.372468354,0.724947664,1.686074647,NA,1.975617808
TC,23,9,BS,2.4,9.5,4.2,8,14.4,84.5,0,17.6,106,25.5,150,0.092017426,0.703894878,2.000376455,2.213342123,2.57876257
TC,23,9,LP,1.6,3.5,4.9,1.9,19.1,88.6,0,28.4,140,51.9,227,-0.518819275,0.698349298,2.193755359,2.617407113,3.184378215
TC,23,9,TA,3.3,1.5,4,1.4,9.6,71,0,10.9,121,17.4,132,0.020173939,0.25241024,1.309666879,1.595508607,2.063320372
TC,23,9,WS,2.3,1.8,2.1,2,3.5,9.5,0,NA,NA,7.4,22,0.063426749,-0.029343652,0.128522013,NA,1.040000589
TC,23,10,BS,1.8,3.5,4.6,5,12.1,77.4,0,13.8,107,23.9,122,-0.222530836,0.803362372,1.84567226,2.038590773,2.475372333
TC,23,10,LP,2.3,4.1,5.1,8,17.3,91.5,0,26.1,150,42.7,201,-0.124158178,0.741855251,2.121424818,2.566540914,3.011227779
TC,23,10,TA,3.5,1.2,4.9,4,11.5,117.4,0,16.3,165,22.5,193,0.091207706,0.497405651,1.63658249,2.071344962,2.423933384
TC,23,10,WS,2.2,8,3.7,6.5,13.6,64.1,0,NA,NA,32,117,0.018096121,0.54825015,1.811623834,NA,2.444664475
TC,23,11,BS,1.4,1.5,2.3,0,4.4,22.5,0,5.9,35,6.7,40,-0.497315135,0.045483235,0.681501068,1.055408788,1.19603056
TC,23,11,LP,1.6,2.2,5.1,2.4,11.6,45.4,0,15.6,70,22.2,82,-0.518819275,0.741855251,1.608977737,1.969687451,2.297604988
TC,23,11,WS,1.7,1.2,2.5,1,4,18,0,NA,NA,6.4,23,-0.244830583,0.148456914,0.527252003,NA,0.959262514
TC,23,12,BS,3,8.5,5.1,4,16.5,62.5,0,14.3,92,37.5,119,0.336000013,0.916182827,2.013807502,2.02020408,2.795431171
TC,23,12,LP,2.5,0.5,6.2,2,25.8,107.2,0,33.5,123,62.9,190,-0.033480362,0.954254258,2.481102122,2.719815286,3.298758412
TC,23,12,WS,1.4,1.6,4.1,3.5,3.3,45.6,0,NA,NA,13.9,71,-0.442825298,0.652933902,0.840909196,NA,1.857864898
TC,23,13,BS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,23,13,LP,2.2,4.2,5.6,5,24,93.6,0,33.1,143,50.3,216,-0.172499638,0.843565193,2.391774958,2.742555749,3.150960383
TC,23,13,WS,1.3,3.1,2.7,3,10.7,69.6,0,NA,NA,17.4,108,-0.518398475,0.226939568,1.704604823,NA,2.112064725
TC,23,14,BS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,23,14,LP,1.8,33.1,4.2,5,17.9,73.1,0,27,86,45.8,149,-0.390729778,0.530709851,2.093684584,2.467971564,3.00605144
TC,23,14,WS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,24,1,BS,2.1,4,3.2,3.1,7.5,41.5,1,NA,NA,NA,NA,-0.053984259,0.406565688,1.293916544,NA,NA
TC,24,1,LP,3.3,6.1,3.5,2.4,5.4,17.6,1,NA,NA,NA,NA,0.268445201,0.332434468,0.668373869,NA,NA
TC,24,1,TA,4.4,8.7,5.6,1.1,10.9,119.6,1,NA,NA,NA,NA,0.367471143,0.658608186,1.591880961,NA,NA
TC,24,1,WS,3.1,2.5,4.1,2.1,9.5,49.8,1,NA,NA,NA,NA,0.367821307,0.652933902,1.513694855,NA,NA
TC,24,2,BS,2.4,0.7,3.9,5.5,8.4,46.6,1,NA,NA,NA,NA,0.092017426,0.622866076,1.416634061,NA,NA
TC,24,2,LP,1.6,2,4.1,2.4,17.8,75.6,1,NA,NA,NA,NA,-0.518819275,0.504503672,2.097382165,NA,NA
TC,24,2,TA,3.9,1.3,4.1,0,NA,NA,0,NA,NA,NA,NA,0.221845931,0.282219798,NA,NA,NA
TC,24,2,WS,1.5,1.1,2.2,4.8,5.3,21.5,1,NA,NA,NA,NA,-0.372468354,0.018096121,0.802231213,NA,NA
TC,24,3,BS,1.6,1,2.7,2.2,6.4,89.8,1,NA,NA,NA,NA,-0.351313449,0.22080004,1.421589186,NA,NA
TC,24,3,LP,1.4,2.3,3.8,2,10.3,43.2,1,NA,NA,NA,NA,-0.66403517,0.421868711,1.494656219,NA,NA
TC,24,3,TA,4.5,3,4.7,4.8,11.7,103.5,1,NA,NA,NA,NA,0.394600953,0.4470973,1.613547436,NA,NA
TC,24,3,WS,2.3,1.7,3,5,6.5,37,1,NA,NA,NA,NA,0.063426749,0.334383189,1.16531283,NA,NA
TC,24,4,BS,1.1,0.7,2.3,1.5,5.9,30.6,1,NA,NA,NA,NA,-0.760998948,0.045483235,1.011730837,NA,NA
TC,24,4,LP,1.5,1.6,3.4,3.9,13.2,55.4,1,NA,NA,NA,NA,-0.589005161,0.300910412,1.770637223,NA,NA
TC,24,4,TA,3.3,4.3,4.4,2.3,12.8,116.6,1,NA,NA,NA,NA,0.020173939,0.367471143,1.735362418,NA,NA
TC,24,4,WS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,24,5,BS,1.7,0.6,2.6,2.8,5.9,44.6,1,NA,NA,NA,NA,-0.285027187,0.1795352,1.134210936,NA,NA
TC,24,5,LP,1.6,1.9,2.4,1.4,4.2,21.5,1,NA,NA,NA,NA,-0.518819275,-0.077874436,0.507675673,NA,NA
TC,24,5,TA,3.7,0.2,4.5,0.4,6.7,43.6,1,NA,NA,NA,NA,0.15829306,0.394600953,0.818788537,NA,NA
TC,24,5,WS,1.3,0,2.9,0,3.7,19.1,1,NA,NA,NA,NA,-0.518398475,0.299811363,0.500318986,NA,NA
TC,24,6,BS,1,0.5,1.7,2.1,5.8,23.2,1,NA,NA,NA,NA,-0.86521,-0.285027187,0.908325105,NA,NA
TC,24,6,LP,1.8,2.7,4.6,4,15.2,65.2,1,NA,NA,NA,NA,-0.390729778,0.629642004,1.930162505,NA,NA
TC,24,6,TA,3.9,2.3,3.9,1.5,11.5,91.2,1,NA,NA,NA,NA,0.221845931,0.221845931,1.557864509,NA,NA
TC,24,6,WS,1.4,1.2,2.1,2.5,4,17.8,1,NA,NA,NA,NA,-0.442825298,-0.029343652,0.522081936,NA,NA
TC,24,7,BS,1.2,0,2,3.9,9.6,49.1,1,NA,NA,NA,NA,-0.665861711,-0.107330862,1.534078227,NA,NA
TC,24,7,LP,1.7,1.4,3.3,2.2,8.7,38.6,1,NA,NA,NA,NA,-0.452889769,0.268445201,1.319260915,NA,NA
TC,24,7,TA,2.8,1,3.5,0,4.8,32.3,1,NA,NA,NA,NA,-0.178176934,0.091207706,0.411050662,NA,NA
TC,24,7,WS,1.3,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.518398475,NA,NA,NA,NA
TC,24,8,BS,1.5,0.8,4.8,0.8,7.1,27.6,0,11.2,50,13.7,69,-0.421879124,0.849896564,1.122167282,1.65629341,1.903792474
TC,24,8,LP,2,2.4,3.6,0.8,15,66.6,0,23.8,120,37.7,190,-0.276149819,0.363070403,1.924635089,2.44254836,2.903839525
TC,24,8,TA,3.5,0.8,4.8,0,8.2,63.5,0,7.1,51,10.4,80,0.091207706,0.472513517,1.126343961,0.92229307,1.42228786
TC,24,8,WS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,24,9,BS,1.2,1.1,2.9,2,10,47.5,0,17.3,69,25.3,121,-0.665861711,0.298932447,1.554839672,2.07763436,2.514385102
TC,24,9,LP,1.3,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.74462787,NA,NA,NA,NA
TC,24,9,TA,2.7,1.8,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.22208089,NA,NA,NA,NA
TC,24,9,WS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,24,10,BS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,24,10,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,24,10,TA,2.7,1,2,0,4.8,27.3,0,NA,NA,12.8,73,-0.22208089,-0.58437488,0.358626291,NA,1.589389517
TC,24,10,WS,1.7,0,2.7,1,7.3,27,0,11.9,50,19.1,77,-0.244830583,0.226939568,1.112428155,1.649339988,2.059451502
TC,24,11,BS,1.3,1.5,1.9,0.7,6.7,37.1,0,8.1,52,10.5,58,-0.578343937,-0.163414359,1.171902188,1.423439456,1.652677344
TC,24,11,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,24,11,WS,1.3,2,3.8,3.2,10.8,65.2,0,15,90,22.8,92,-0.518398475,0.575445661,1.686471296,1.976928606,2.206368148
TC,24,12,BS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,24,12,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,24,12,WS,1.8,1.1,3.6,0.3,1.8,8,0,2.4,11,3.7,13,-0.186542078,0.520309465,-0.478547385,-0.086787624,0.319117429
TC,24,13,BS,1.3,1.3,2.2,1.2,8,46.2,0,10.9,65,16.6,83,-0.578343937,-0.00311981,1.376889839,1.715323835,2.100123327
TC,24,13,LP,1.6,1,1.8,1.2,NA,NA,0,NA,NA,NA,NA,-0.518819275,-0.390729778,NA,NA,NA
TC,24,13,WS,2.3,0,1.6,0,3.8,21.6,0,4.2,30,7.3,35,0.063426749,-0.306653828,0.576505212,0.795318385,1.215974561
TC,24,14,BS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,24,14,LP,1.7,2.5,5.3,1.5,20.5,94.1,0,24.6,133,39.7,191,-0.452889769,0.783687477,2.265581147,2.492494296,2.944793755
TC,24,14,WS,1.8,1.9,3.9,1.2,6.5,45,0,7.5,61,11.9,76,-0.186542078,0.601934714,1.245822226,1.453161606,1.794738553
TC,25,1,BS,1.4,1,1.5,1.4,2.7,16.7,1,NA,NA,NA,NA,-0.497315135,-0.421879124,0.192966138,NA,NA
TC,25,1,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,25,1,TA,3.2,0.6,3,0.4,NA,NA,0,NA,NA,NA,NA,-0.016974399,-0.094886963,NA,NA,NA
TC,25,1,WS,1.7,0.5,1.8,1,4.2,9.6,1,NA,NA,NA,NA,-0.244830583,-0.186542078,0.27397136,NA,NA
TC,25,2,BS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,25,2,LP,2.3,0,2.2,3,4.2,16.2,1,NA,NA,NA,NA,-0.124158178,-0.172499638,0.416351105,NA,NA
TC,25,2,TA,2.8,1,NA,NA,4.9,15.1,1,NA,NA,NA,NA,-0.178176934,NA,0.193459413,NA,NA
TC,25,2,WS,1.7,2.3,1.8,2.1,4,14.8,1,NA,NA,NA,NA,-0.244830583,-0.186542078,0.436677825,NA,NA
TC,25,3,BS,1.4,0.5,2.9,1.9,3.7,23.4,1,NA,NA,NA,NA,-0.497315135,0.298932447,0.558893203,NA,NA
TC,25,3,LP,1.9,2.1,2,1.5,3.9,15.6,1,NA,NA,NA,NA,-0.33193147,-0.276149819,0.337274185,NA,NA
TC,25,3,TA,4,2,4.8,1.1,6.9,52.3,1,NA,NA,NA,NA,0.25241024,0.472513517,0.903216409,NA,NA
TC,25,3,WS,1,0,1.6,3.9,2.7,12.4,1,NA,NA,NA,NA,-0.78595,-0.306653828,0.062672142,NA,NA
TC,25,4,BS,2.3,0,2.5,1.4,3.4,14.9,1,NA,NA,NA,NA,0.045483235,0.136651725,0.337045946,NA,NA
TC,25,4,LP,2.3,1.5,1.8,0.8,5,21,1,NA,NA,NA,NA,-0.124158178,-0.390729778,0.654757425,NA,NA
TC,25,4,TA,3.1,0.9,3.2,1.3,4.7,37.5,1,NA,NA,NA,NA,-0.055302245,-0.016974399,0.437744292,NA,NA
TC,25,4,WS,1.8,1.2,2.8,0,2.2,10.2,1,NA,NA,NA,NA,-0.186542078,0.264026245,-0.19228385,NA,NA
TC,25,5,BS,1.5,0.9,1.9,0.4,6.5,42.1,1,NA,NA,NA,NA,-0.421879124,-0.163414359,1.189321466,NA,NA
TC,25,5,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,25,5,TA,3.6,1.7,3.8,1.3,6.4,50.6,1,NA,NA,NA,NA,0.125216313,0.190487655,0.82203792,NA,NA
TC,25,5,WS,1.5,1.2,1.8,1.2,5,24,1,NA,NA,NA,NA,-0.372468354,-0.186542078,0.810617532,NA,NA
TC,25,6,BS,1.6,0.5,1.6,0.9,NA,NA,0,NA,NA,NA,NA,-0.351313449,-0.351313449,NA,NA,NA
TC,25,6,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,25,6,TA,3.6,1.1,4.1,0.3,NA,NA,0,NA,NA,NA,NA,0.125216313,0.282219798,NA,NA,NA
TC,25,6,WS,1.7,0.4,2.6,1.2,4,15.3,1,NA,NA,NA,NA,-0.244830583,0.188453068,0.452051869,NA,NA
TC,25,7,BS,1.5,1.2,1.5,1.9,3.1,13.9,1,NA,NA,NA,NA,-0.421879124,-0.421879124,0.239008201,NA,NA
TC,25,7,LP,1.7,0.6,1.7,0.7,2.7,12.4,1,NA,NA,NA,NA,-0.452889769,-0.452889769,-0.074082187,NA,NA
TC,25,7,TA,3.3,1.3,3.2,0.4,3.9,38.1,1,NA,NA,NA,NA,0.020173939,-0.016974399,0.266884941,NA,NA
TC,25,7,WS,1.3,0,1.9,0.9,3.3,24.1,1,NA,NA,NA,NA,-0.518398475,-0.131405882,0.532845085,NA,NA
TC,25,8,BS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,25,8,LP,1.8,0.3,3,1.8,6.4,32.6,0,8,40,NA,NA,-0.390729778,0.16479502,1.005928796,1.257817954,NA
TC,25,8,TA,3.2,0.7,3.5,0.6,4,37.5,0,4,29,NA,NA,-0.016974399,0.091207706,0.285792238,0.205667458,NA
TC,25,8,WS,1.4,0.5,2.1,0,3,10.5,0,3.5,16,NA,NA,-0.442825298,-0.029343652,0.058956673,0.377106547,NA
TC,25,9,BS,1.3,0.6,1.7,0.5,3,19.6,0,4.8,31,NA,NA,-0.578343937,-0.285027187,0.332692771,0.856340341,NA
TC,25,9,LP,1.8,0.8,1.9,0.5,3.9,16.9,0,4.9,23,NA,NA,-0.390729778,-0.33193147,0.363411714,0.665451207,NA
TC,25,9,TA,3.2,2.5,3,3.2,4.7,38.5,0,5.6,47,NA,NA,-0.016974399,-0.094886963,0.445947788,0.673214535,NA
TC,25,9,WS,1.4,0,3.5,1,3.8,22.8,0,9.1,33,NA,NA,-0.442825298,0.491581616,0.601816695,1.333466767,NA
TC,25,10,BS,1.3,1.5,1.9,1,5,22.4,0,5.9,29,NA,NA,-0.578343937,-0.163414359,0.780369474,0.994271049,NA
TC,25,10,LP,1.7,2,3.1,0.4,8.4,28.2,0,11.8,48,NA,NA,-0.452889769,0.200454077,1.19938495,1.638398833,NA
TC,25,10,TA,3.1,1.2,3.9,0.5,6.9,40.6,0,6.9,40,NA,NA,-0.055302245,0.221845931,0.824281382,0.819640381,NA
TC,25,10,WS,1,0.5,2.5,0.3,3.8,19.6,0,NA,NA,NA,NA,-0.78595,0.148456914,0.53101816,NA,NA
TC,25,11,BS,2,1,0.8,1.6,4.2,22.1,0,4.8,26,7.2,30,-0.107330862,-1.109192587,0.638936712,0.79786613,1.159562103
TC,25,11,LP,1.8,1.7,3.5,3.1,7.3,36.6,0,10,51,16.2,68,-0.390729778,0.332434468,1.153599897,1.515549302,1.993483914
TC,25,11,WS,1.6,0,1.9,2.2,3.4,15.7,0,3,18,5.3,22,-0.306653828,-0.131405882,0.347259389,0.324780723,0.812183675
TC,25,12,BS,1.4,0.6,2.3,1.9,3.8,27.3,0,5.5,45,8.5,69,-0.497315135,0.045483235,0.632316423,1.083737002,1.548129827
TC,25,12,LP,2,0.3,2.7,3.1,4,17,0,4.9,30,7.8,48,-0.276149819,0.050215061,0.388079271,0.749031113,1.289115684
TC,25,12,WS,1.6,0,2.5,1.6,1.4,14.1,0,2.5,20,5.4,34,-0.306653828,0.148456914,-0.351759295,0.25045884,1.012535104
TC,25,13,BS,1,0,1.3,0,3.1,9.1,0,2.2,11,3.1,12,-0.86521,-0.578343937,0.091594298,-0.12033922,0.187859758
TC,25,13,LP,2.1,1.6,2,2.2,2.4,11.5,0,2.7,12,3.1,14,-0.223090331,-0.276149819,-0.208354199,-0.08542256,0.093388495
TC,25,13,WS,1.2,1.1,1.5,1.8,1.9,11.1,0,1.8,9,2.8,10,-0.600023724,-0.372468354,-0.258489682,-0.414086793,-0.017957949
TC,25,14,BS,1.9,1,1.4,3,3.1,28.4,0,3.2,33,5.8,45,-0.163414359,-0.497315135,0.4876477,0.564376343,1.124116725
TC,25,14,LP,1.6,1.3,2.3,1.9,6.1,26.2,0,7.9,35,9,46,-0.518819275,-0.124158178,0.89821208,1.208429044,1.397824812
TC,25,14,WS,1.7,0.5,2.6,1.5,6.8,34.6,0,7.9,60,11.1,73,-0.244830583,0.188453068,1.166362629,1.476557771,1.742092474
TC,26,1,BS,1.8,2.2,2.4,2.5,7.5,47.6,1,NA,NA,NA,NA,-0.222530836,0.092017426,1.337332029,NA,NA
TC,26,1,LP,2,2.3,3.6,3,4.4,27.3,1,NA,NA,NA,NA,-0.276149819,0.363070403,0.625364857,NA,NA
TC,26,1,TA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,26,1,WS,2.2,1.6,2.4,2,4.5,20.2,1,NA,NA,NA,NA,0.018096121,0.106827819,0.662065783,NA,NA
TC,26,2,BS,1.7,0.8,2.3,4,7.4,51.1,1,NA,NA,NA,NA,-0.285027187,0.045483235,1.349648948,NA,NA
TC,26,2,LP,1.9,3.1,4.3,2.5,15.3,60,1,NA,NA,NA,NA,-0.33193147,0.556299356,1.914413413,NA,NA
TC,26,2,TA,2.7,1.2,1.8,0,4.1,15,1,NA,NA,NA,NA,-0.22208089,-0.711568807,0.023436973,NA,NA
TC,26,2,WS,1.6,1.5,3.1,2.5,8,38.5,1,NA,NA,NA,NA,-0.306653828,0.367821307,1.311076192,NA,NA
TC,26,3,BS,1.1,0.8,2.7,2,3.2,28.1,1,NA,NA,NA,NA,-0.760998948,0.22080004,0.508622447,NA,NA
TC,26,3,LP,1.8,1.5,3.5,1.5,5.5,22.5,1,NA,NA,NA,NA,-0.390729778,0.332434468,0.760593938,NA,NA
TC,26,3,TA,2.5,1.3,2.6,0,4.7,40.2,1,NA,NA,NA,NA,-0.31499024,-0.267641986,0.459416599,NA,NA
TC,26,3,WS,1.7,1.1,2.1,3,3.8,16.2,1,NA,NA,NA,NA,-0.244830583,-0.029343652,0.441827312,NA,NA
TC,26,4,BS,1.2,1,1.9,1.7,5,25.4,1,NA,NA,NA,NA,-0.665861711,-0.163414359,0.821971645,NA,NA
TC,26,4,LP,2.5,1.8,2.8,2,4.6,19.2,1,NA,NA,NA,NA,-0.033480362,0.089765012,0.552301431,NA,NA
TC,26,4,TA,2.4,0.8,2.5,0.3,4.1,27.5,1,NA,NA,NA,NA,-0.364271603,-0.31499024,0.212378513,NA,NA
TC,26,4,WS,1.3,1,2.7,0.5,8.5,33.5,1,NA,NA,NA,NA,-0.518398475,0.226939568,1.295597965,NA,NA
TC,26,5,BS,2,1,2.3,2,3.9,21.1,1,NA,NA,NA,NA,-0.107330862,0.045483235,0.564982798,NA,NA
TC,26,5,LP,1.6,1.2,2.7,1.5,7,28.5,1,NA,NA,NA,NA,-0.518819275,0.050215061,1.043594546,NA,NA
TC,26,5,TA,2.8,2.5,3.1,2,3.9,44.4,1,NA,NA,NA,NA,-0.178176934,-0.055302245,0.314585166,NA,NA
TC,26,5,WS,1.5,1.2,1.9,4,5.6,21,1,NA,NA,NA,NA,-0.372468354,-0.131405882,0.829896874,NA,NA
TC,26,6,BS,2,1.5,2.7,2.5,4.2,9.5,1,NA,NA,NA,NA,-0.107330862,0.22080004,0.354248737,NA,NA
TC,26,6,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC,26,6,TA,3.6,1.3,4.5,7.2,10.2,52.3,1,NA,NA,NA,NA,0.125216313,0.394600953,1.271503262,NA,NA
TC,26,6,WS,1.6,2.1,3.7,1.2,12.1,57.2,1,NA,NA,NA,NA,-0.306653828,0.54825015,1.705745785,NA,NA
